GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q4C5F2	bioD	involved_in	GO:0009102	biotin biosynthetic process	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000084077	165597	UniProt		P
UniProtKB	Q4C5F2	bioD	enables	GO:0004141	dethiobiotin synthase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000084077	165597	UniProt		F
UniProtKB	Q4C5F2	bioD	enables	GO:0000287	magnesium ion binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000084077	165597	UniProt		F
UniProtKB	Q4C5F2	bioD	involved_in	GO:0009102	biotin biosynthetic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00078	165597	UniProt		P
UniProtKB	Q4C5F2	bioD	involved_in	GO:0009102	biotin biosynthetic process	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00024970	165597	UniProt		P
UniProtKB	Q4C5F4	CwatDRAFT_4597	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4C5F4	CwatDRAFT_4597	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4C5F7	CwatDRAFT_4600	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4C5F7	CwatDRAFT_4600	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4C5F8	CwatDRAFT_4601	enables	GO:0008168	methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002052	165597	InterPro		F
UniProtKB	Q4C5F8	CwatDRAFT_4601	enables	GO:0008170	N-methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003356	165597	InterPro		F
UniProtKB	Q4C5F8	CwatDRAFT_4601	involved_in	GO:0032259	methylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002052	165597	InterPro		P
UniProtKB	Q4C5F8	CwatDRAFT_4601	involved_in	GO:0006306	DNA methylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003356	165597	InterPro		P
UniProtKB	Q4C5F8	CwatDRAFT_4601	enables	GO:0003676	nucleic acid binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002052	165597	InterPro		F
UniProtKB	Q4C5F8	CwatDRAFT_4601	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003356	165597	InterPro		F
UniProtKB	Q4C5F8	CwatDRAFT_4601	enables	GO:0008168	methyltransferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0489	165597	UniProt		F
UniProtKB	Q4C5F8	CwatDRAFT_4601	involved_in	GO:0032259	methylation	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0489	165597	UniProt		P
UniProtKB	Q4C5F8	CwatDRAFT_4601	enables	GO:0009007	site-specific DNA-methyltransferase (adenine-specific) activity	ECO:0000501	IEA	GO_REF:0000003	EC:2.1.1.72	165597	UniProt		F
UniProtKB	Q4C5F8	CwatDRAFT_4601	involved_in	GO:0032775	DNA methylation on adenine	ECO:0000366	IEA	GO_REF:0000108	GO:0009007	165597	GOC		P
UniProtKB	Q4C5G2	CwatDRAFT_4541	enables	GO:0008080	N-acetyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000182	165597	InterPro		F
UniProtKB	Q4C5G2	CwatDRAFT_4541	enables	GO:0016740	transferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	165597	UniProt		F
UniProtKB	Q4C5G3	CwatDRAFT_4603	enables	GO:0004362	glutathione-disulfide reductase (NADPH) activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011767	165597	InterPro		F
UniProtKB	Q4C5G3	CwatDRAFT_4603	involved_in	GO:0045454	cell redox homeostasis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011900	165597	InterPro		P
UniProtKB	Q4C5G3	CwatDRAFT_4603	enables	GO:0097573	glutathione oxidoreductase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002109	165597	InterPro		F
UniProtKB	Q4C5G3	CwatDRAFT_4603	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0963	165597	UniProt		C
UniProtKB	Q4C5G3	CwatDRAFT_4603	enables	GO:0015035	protein-disulfide reductase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000525757	165597	UniProt		F
UniProtKB	Q4C5G3	CwatDRAFT_4603	involved_in	GO:0098869	cellular oxidant detoxification	ECO:0000366	IEA	GO_REF:0000108	GO:0004362	165597	GOC		P
UniProtKB	Q4C5G4	moaC	involved_in	GO:0006777	Mo-molybdopterin cofactor biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002820|InterPro:IPR023045|InterPro:IPR036522	165597	InterPro		P
UniProtKB	Q4C5G4	moaC	enables	GO:0016829	lyase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0456	165597	UniProt		F
UniProtKB	Q4C5G4	moaC	involved_in	GO:0006777	Mo-molybdopterin cofactor biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0501	165597	UniProt		P
UniProtKB	Q4C5G4	moaC	enables	GO:0061799	cyclic pyranopterin monophosphate synthase activity	ECO:0000501	IEA	GO_REF:0000003	EC:4.6.1.17	165597	UniProt		F
UniProtKB	Q4C5G4	moaC	enables	GO:0061799	cyclic pyranopterin monophosphate synthase activity	ECO:0000256	IEA	GO_REF:0000116	RHEA:49580	165597	RHEA		F
UniProtKB	Q4C5G4	moaC	involved_in	GO:0006777	Mo-molybdopterin cofactor biosynthetic process	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000101276	165597	UniProt		P
UniProtKB	Q4C5G4	moaC	enables	GO:0061799	cyclic pyranopterin monophosphate synthase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000101276	165597	UniProt		F
UniProtKB	Q4C5G5	CwatDRAFT_4539	involved_in	GO:0006464	cellular protein modification process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004143	165597	InterPro		P
UniProtKB	Q4C5G5	CwatDRAFT_4539	enables	GO:0016874	ligase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0436	165597	UniProt		F
UniProtKB	Q4C5G6	CwatDRAFT_4538	located_in	GO:0005887	integral component of plasma membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012809	165597	InterPro		C
UniProtKB	Q4C5G6	CwatDRAFT_4538	involved_in	GO:0006824	cobalt ion transport	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012809	165597	InterPro		P
UniProtKB	Q4C5G6	CwatDRAFT_4538	part_of	GO:0043190	ATP-binding cassette (ABC) transporter complex	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012809	165597	InterPro		C
UniProtKB	Q4C5G6	CwatDRAFT_4538	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4C5G6	CwatDRAFT_4538	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4C5G6	CwatDRAFT_4538	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	165597	UniProt		C
UniProtKB	Q4C5G6	CwatDRAFT_4538	located_in	GO:0110165	cellular anatomical entity	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00025337	165597	UniProt		C
UniProtKB	Q4C5G7	CwatDRAFT_4537	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4C5G7	CwatDRAFT_4537	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4C5G7	CwatDRAFT_4537	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-1003	165597	UniProt		C
UniProtKB	Q4C5G8	CwatDRAFT_4536	involved_in	GO:0000041	transition metal ion transport	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002751	165597	InterPro		P
UniProtKB	Q4C5G8	CwatDRAFT_4536	located_in	GO:0016021	integral component of membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002751	165597	InterPro		C
UniProtKB	Q4C5G8	CwatDRAFT_4536	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4C5G8	CwatDRAFT_4536	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4C5G8	CwatDRAFT_4536	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-1003	165597	UniProt		C
UniProtKB	Q4C5G8	CwatDRAFT_4536	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	165597	UniProt		C
UniProtKB	Q4C5G9	CwatDRAFT_4604	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006685|InterPro:IPR011066	165597	InterPro		C
UniProtKB	Q4C5G9	CwatDRAFT_4604	involved_in	GO:0055085	transmembrane transport	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006685	165597	InterPro		P
UniProtKB	Q4C5G9	CwatDRAFT_4604	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4C5G9	CwatDRAFT_4604	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4C5G9	CwatDRAFT_4604	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-1003	165597	UniProt		C
UniProtKB	Q4C5G9	CwatDRAFT_4604	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	165597	UniProt		C
UniProtKB	Q4C5H1	prmC	enables	GO:0008168	methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002052|InterPro:IPR007848|InterPro:IPR019874	165597	InterPro		F
UniProtKB	Q4C5H1	prmC	involved_in	GO:0032259	methylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002052	165597	InterPro		P
UniProtKB	Q4C5H1	prmC	involved_in	GO:0006479	protein methylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004556	165597	InterPro		P
UniProtKB	Q4C5H1	prmC	enables	GO:0008276	protein methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004556	165597	InterPro		F
UniProtKB	Q4C5H1	prmC	enables	GO:0003676	nucleic acid binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002052	165597	InterPro		F
UniProtKB	Q4C5H1	prmC	enables	GO:0008168	methyltransferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0489	165597	UniProt		F
UniProtKB	Q4C5H1	prmC	involved_in	GO:0032259	methylation	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0489	165597	UniProt		P
UniProtKB	Q4C5H1	prmC	enables	GO:0016740	transferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	165597	UniProt		F
UniProtKB	Q4C5H1	prmC	enables	GO:0102559	protein-(glutamine-N5) methyltransferase activity	ECO:0000501	IEA	GO_REF:0000003	EC:2.1.1.297	165597	UniProt		F
UniProtKB	Q4C5H1	prmC	enables	GO:0102559	protein-(glutamine-N5) methyltransferase activity	ECO:0000256	IEA	GO_REF:0000116	RHEA:42896	165597	RHEA		F
UniProtKB	Q4C5H1	prmC	involved_in	GO:0018364	peptidyl-glutamine methylation	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000120762	165597	UniProt		P
UniProtKB	Q4C5H1	prmC	enables	GO:0036009	protein-glutamine N-methyltransferase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000120762	165597	UniProt		F
UniProtKB	Q4C5H1	prmC	enables	GO:0008170	N-methyltransferase activity	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00027062	165597	UniProt		F
UniProtKB	Q4C5H1	prmC	enables	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00024445	165597	UniProt		F
UniProtKB	Q4C5H1	prmC	involved_in	GO:0044267	cellular protein metabolic process	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00025474	165597	UniProt		P
UniProtKB	Q4C5H1	prmC	involved_in	GO:0043414	macromolecule methylation	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00026446	165597	UniProt		P
UniProtKB	Q4C5H2	CwatDRAFT_4533	involved_in	GO:0015031	protein transport	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007378	165597	InterPro		P
UniProtKB	Q4C5H2	CwatDRAFT_4533	located_in	GO:0009507	chloroplast	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0150	165597	UniProt		C
UniProtKB	Q4C5H2	CwatDRAFT_4533	located_in	GO:0009536	plastid	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0934	165597	UniProt		C
UniProtKB	Q4C5H5	CwatDRAFT_4529	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4C5H5	CwatDRAFT_4529	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4C5H5	CwatDRAFT_4529	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-1003	165597	UniProt		C
UniProtKB	Q4C5H5	CwatDRAFT_4529	located_in	GO:0005886	plasma membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	165597	UniProt		C
UniProtKB	Q4C5H5	CwatDRAFT_4529	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	165597	UniProt		C
UniProtKB	Q4C5H7	CwatDRAFT_4527	enables	GO:0016151	nickel cation binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004392	165597	InterPro		F
UniProtKB	Q4C5H7	CwatDRAFT_4527	involved_in	GO:0051604	protein maturation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004392	165597	InterPro		P
UniProtKB	Q4C5H7	CwatDRAFT_4527	enables	GO:0003924	GTPase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004392	165597	InterPro		F
UniProtKB	Q4C5H8	hypA	enables	GO:0016151	nickel cation binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000688	165597	InterPro		F
UniProtKB	Q4C5H8	hypA	involved_in	GO:0051604	protein maturation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000688	165597	InterPro		P
UniProtKB	Q4C5H8	hypA	enables	GO:0046872	metal ion binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0479	165597	UniProt		F
UniProtKB	Q4C5H8	hypA	enables	GO:0016151	nickel cation binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000081056	165597	UniProt		F
UniProtKB	Q4C5H8	hypA	enables	GO:0008270	zinc ion binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000081056	165597	UniProt		F
UniProtKB	Q4C5H8	hypA	involved_in	GO:0006464	cellular protein modification process	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000081056	165597	UniProt		P
UniProtKB	Q4C5H9	CwatDRAFT_4605	enables	GO:0004519	endonuclease activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002711	165597	InterPro		F
UniProtKB	Q4C5H9	CwatDRAFT_4605	enables	GO:0003676	nucleic acid binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002711	165597	InterPro		F
UniProtKB	Q4C5H9	CwatDRAFT_4605	enables	GO:0016740	transferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	165597	UniProt		F
UniProtKB	Q4C5H9	CwatDRAFT_4605	enables	GO:0016779	nucleotidyltransferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0548	165597	UniProt		F
UniProtKB	Q4C5H9	CwatDRAFT_4605	enables	GO:0003964	RNA-directed DNA polymerase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0695	165597	UniProt		F
UniProtKB	Q4C5H9	CwatDRAFT_4605	enables	GO:0003964	RNA-directed DNA polymerase activity	ECO:0000501	IEA	GO_REF:0000003	EC:2.7.7.49	165597	UniProt		F
UniProtKB	Q4C5H9	CwatDRAFT_4605	involved_in	GO:0006278	RNA-dependent DNA biosynthetic process	ECO:0000366	IEA	GO_REF:0000108	GO:0003964	165597	GOC		P
UniProtKB	Q4C5H9	CwatDRAFT_4605	involved_in	GO:0006278	RNA-dependent DNA biosynthetic process	ECO:0000366	IEA	GO_REF:0000108	GO:0003964	165597	GOC		P
UniProtKB	Q4C5H9	CwatDRAFT_4605	involved_in	GO:0090305	nucleic acid phosphodiester bond hydrolysis	ECO:0000366	IEA	GO_REF:0000108	GO:0004519	165597	GOC		P
UniProtKB	Q4C5I0	gcvH	involved_in	GO:0019464	glycine decarboxylation via glycine cleavage system	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002930|InterPro:IPR017453	165597	InterPro		P
UniProtKB	Q4C5I0	gcvH	part_of	GO:0005960	glycine cleavage complex	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002930|InterPro:IPR017453	165597	InterPro		C
UniProtKB	Q4C5I0	gcvH	involved_in	GO:0019464	glycine decarboxylation via glycine cleavage system	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000083076	165597	UniProt		P
UniProtKB	Q4C5I7	CwatDRAFT_4612	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4C5I7	CwatDRAFT_4612	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4C5I7	CwatDRAFT_4612	enables	GO:0016740	transferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	165597	UniProt		F
UniProtKB	Q4C5I8	CwatDRAFT_4523	involved_in	GO:0007165	signal transduction	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003661|InterPro:IPR036097	165597	InterPro		P
UniProtKB	Q4C5I8	CwatDRAFT_4523	enables	GO:0000155	phosphorelay sensor kinase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003661|InterPro:IPR036097	165597	InterPro		F
UniProtKB	Q4C5I8	CwatDRAFT_4523	enables	GO:0016301	kinase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0418	165597	UniProt		F
UniProtKB	Q4C5I8	CwatDRAFT_4523	involved_in	GO:0016310	phosphorylation	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0418	165597	UniProt		P
UniProtKB	Q4C5I8	CwatDRAFT_4523	involved_in	GO:0000160	phosphorelay signal transduction system	ECO:0000366	IEA	GO_REF:0000108	GO:0000155	165597	GOC		P
UniProtKB	Q4C5J0	CwatDRAFT_4521	involved_in	GO:0009767	photosynthetic electron transport chain	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR021659	165597	InterPro		P
UniProtKB	Q4C5J2	CwatDRAFT_4519	enables	GO:0016757	glycosyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001296	165597	InterPro		F
UniProtKB	Q4C5J2	CwatDRAFT_4519	enables	GO:0016740	transferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	165597	UniProt		F
UniProtKB	Q4C5J6	hemE	involved_in	GO:0006779	porphyrin-containing compound biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000257|InterPro:IPR006361	165597	InterPro		P
UniProtKB	Q4C5J6	hemE	enables	GO:0004853	uroporphyrinogen decarboxylase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000257|InterPro:IPR006361	165597	InterPro		F
UniProtKB	Q4C5J6	hemE	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0963	165597	UniProt		C
UniProtKB	Q4C5J6	hemE	enables	GO:0016829	lyase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0456	165597	UniProt		F
UniProtKB	Q4C5J6	hemE	enables	GO:0016831	carboxy-lyase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0210	165597	UniProt		F
UniProtKB	Q4C5J6	hemE	involved_in	GO:0006779	porphyrin-containing compound biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0627	165597	UniProt		P
UniProtKB	Q4C5J6	hemE	enables	GO:0004853	uroporphyrinogen decarboxylase activity	ECO:0000501	IEA	GO_REF:0000003	EC:4.1.1.37	165597	UniProt		F
UniProtKB	Q4C5J6	hemE	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	165597	UniProt		C
UniProtKB	Q4C5J6	hemE	enables	GO:0004853	uroporphyrinogen decarboxylase activity	ECO:0000256	IEA	GO_REF:0000116	RHEA:19865	165597	RHEA		F
UniProtKB	Q4C5J6	hemE	located_in	GO:0005737	cytoplasm	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000081074	165597	UniProt		C
UniProtKB	Q4C5J6	hemE	involved_in	GO:0006779	porphyrin-containing compound biosynthetic process	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000081074	165597	UniProt		P
UniProtKB	Q4C5J6	hemE	enables	GO:0004853	uroporphyrinogen decarboxylase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000081074	165597	UniProt		F
UniProtKB	Q4C5J6	hemE	involved_in	GO:0006782	protoporphyrinogen IX biosynthetic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00251	165597	UniProt		P
UniProtKB	Q4C5J8	CwatDRAFT_2556	enables	GO:0003676	nucleic acid binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036397	165597	InterPro		F
UniProtKB	Q4C5K1	CwatDRAFT_4511	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4C5K1	CwatDRAFT_4511	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4C5L3	CwatDRAFT_4502	involved_in	GO:0006457	protein folding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008971	165597	InterPro		P
UniProtKB	Q4C5L3	CwatDRAFT_4502	enables	GO:0051082	unfolded protein binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008971	165597	InterPro		F
UniProtKB	Q4C5L4	CwatDRAFT_4621	enables	GO:0008080	N-acetyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000182	165597	InterPro		F
UniProtKB	Q4C5L4	CwatDRAFT_4621	enables	GO:0016740	transferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	165597	UniProt		F
UniProtKB	Q4C5L5	map	involved_in	GO:0006508	proteolysis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002467	165597	InterPro		P
UniProtKB	Q4C5L5	map	enables	GO:0070006	metalloaminopeptidase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002467	165597	InterPro		F
UniProtKB	Q4C5L5	map	enables	GO:0008233	peptidase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0645	165597	UniProt		F
UniProtKB	Q4C5L5	map	enables	GO:0004177	aminopeptidase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0031	165597	UniProt		F
UniProtKB	Q4C5L5	map	enables	GO:0016787	hydrolase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0378	165597	UniProt		F
UniProtKB	Q4C5L5	map	enables	GO:0046872	metal ion binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0479	165597	UniProt		F
UniProtKB	Q4C5L5	map	involved_in	GO:0006508	proteolysis	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0645	165597	UniProt		P
UniProtKB	Q4C5L5	map	enables	GO:0046872	metal ion binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000161491	165597	UniProt		F
UniProtKB	Q4C5L5	map	involved_in	GO:0070084	protein initiator methionine removal	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000161491	165597	UniProt		P
UniProtKB	Q4C5L5	map	enables	GO:0070006	metalloaminopeptidase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000161491	165597	UniProt		F
UniProtKB	Q4C5L5	map	enables	GO:0008235	metalloexopeptidase activity	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00026536	165597	UniProt		F
UniProtKB	Q4C5L5	map	enables	GO:0004177	aminopeptidase activity	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00025299	165597	UniProt		F
UniProtKB	Q4C5L5	map	enables	GO:0046914	transition metal ion binding	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00024818	165597	UniProt		F
UniProtKB	Q4C5L5	map	involved_in	GO:0006464	cellular protein modification process	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00026435	165597	UniProt		P
UniProtKB	Q4C5L6	plsX	involved_in	GO:0006633	fatty acid biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003664|InterPro:IPR012281	165597	InterPro		P
UniProtKB	Q4C5L6	plsX	enables	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003664	165597	InterPro		F
UniProtKB	Q4C5L6	plsX	enables	GO:0003824	catalytic activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003664	165597	InterPro		F
UniProtKB	Q4C5L6	plsX	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0963	165597	UniProt		C
UniProtKB	Q4C5L6	plsX	involved_in	GO:0008654	phospholipid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0594	165597	UniProt		P
